39900000,36400000,25450000,0,Fjölbýli,1961,78.7,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,108,64.12886139999999,-21.87585
79400000,69450000,63170000,0,Fjölbýli,2019,140.6,4,3,1,Óuppgefið,Ekki vitað,Já,Já,200,64.1150569,-21.9250685
54900000,45350000,32000000,0,Fjölbýli,2006,92.8,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,210,64.09304999999999,-21.940938
82100000,69300000,62620000,0,Fjölbýli,2019,138.4,4,3,1,Óuppgefið,Sameiginlegur,Nei / Ekki vitað,Já,200,64.1150569,-21.9250685
67500000,49450000,4770000,0,Fjölbýli,2019,125.5,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.1150569,-21.9250685
69500000,47200000,0,0,Fjölbýli,2019,120.4,3,2,1,1,Ekki vitað,Já,Já,200,64.1150569,-21.9250685
69500000,47050000,0,0,Fjölbýli,2019,122.2,3,2,1,Óuppgefið,Ekki vitað,Nei / Ekki vitað,Já,200,64.1150569,-21.9250685
59900000,59850000,52020000,0,Fjölbýli,2019,112.3,3,2,1,Óuppgefið,Ekki vitað,Já,Já,200,64.1150569,-21.9250685
39900000,39650000,22650000,0,Fjölbýli,1951,71.4,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,105,64.1337711,-21.9087533
62900000,21850000,0,0,Fjölbýli,2019,112.1,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
45500000,15100000,0,0,Fjölbýli,2019,63.1,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
55990000,20400000,0,0,Fjölbýli,2019,101.9,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
42500000,39250000,22100000,0,Fjölbýli,1908,73.1,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,101,64.14399130000001,-21.927535
